"CubeId";"SNB1A@SNB.NSS.KZS.EID"
"PublishingDate";"2026-09-04 08:31"

"Date";"LAUFZEIT";"ZEITPUNKT";"frequency";"AGGREGATIONSMETHODE";"Value"
"2023-02-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.382"
"2023-02-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.446"
"2023-03-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.456"
"2023-03-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.482"
"2023-03-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.487"
"2023-03-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.494"
"2023-03-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.498"
"2023-03-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.514"
"2023-03-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.41"
"2023-03-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.314"
"2023-03-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.122"
"2023-03-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.14"
"2023-03-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.113"
"2023-03-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.111"
"2023-03-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.042"
"2023-03-20";"J10M0";"A1100";"P1D_L";"ZZ";"0.765"
"2023-03-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.008"
"2023-03-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.055"
"2023-03-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.105"
"2023-03-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.054"
"2023-03-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.087"
"2023-03-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.155"
"2023-03-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.153"
"2023-03-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.166"
"2023-03-31";"J10M0";"A1100";"P1D_L";"ZZ";"1.227"
"2023-04-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.217"
"2023-04-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.223"
"2023-04-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.224"
"2023-04-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.084"
"2023-04-07";"J10M0";"A1100";"P1D_L";"ZZ";
"2023-04-10";"J10M0";"A1100";"P1D_L";"ZZ";
"2023-04-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.133"
"2023-04-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.176"
"2023-04-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.025"
"2023-04-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.112"
"2023-04-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.076"
"2023-04-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.076"
"2023-04-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.094"
"2023-04-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.105"
"2023-04-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.103"
"2023-04-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.099"
"2023-04-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.125"
"2023-04-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.047"
"2023-04-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.061"
"2023-04-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.08"
"2023-05-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2023-05-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.061"
"2023-05-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.031"
"2023-05-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.089"
"2023-05-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.042"
"2023-05-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.088"
"2023-05-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.06"
"2023-05-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.097"
"2023-05-11";"J10M0";"A1100";"P1D_L";"ZZ";"0.968"
"2023-05-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.938"
"2023-05-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.978"
"2023-05-16";"J10M0";"A1100";"P1D_L";"ZZ";"0.977"
"2023-05-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.959"
"2023-05-18";"J10M0";"A1100";"P1D_L";"ZZ";
"2023-05-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.038"
"2023-05-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.987"
"2023-05-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.019"
"2023-05-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.046"
"2023-05-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.03"
"2023-05-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.06"
"2023-05-29";"J10M0";"A1100";"P1D_L";"ZZ";
"2023-05-30";"J10M0";"A1100";"P1D_L";"ZZ";"0.942"
"2023-05-31";"J10M0";"A1100";"P1D_L";"ZZ";"0.848"
"2023-06-01";"J10M0";"A1100";"P1D_L";"ZZ";"0.891"
"2023-06-02";"J10M0";"A1100";"P1D_L";"ZZ";"0.841"
"2023-06-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.885"
"2023-06-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.865"
"2023-06-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.892"
"2023-06-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.953"
"2023-06-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.005"
"2023-06-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.962"
"2023-06-13";"J10M0";"A1100";"P1D_L";"ZZ";"0.957"
"2023-06-14";"J10M0";"A1100";"P1D_L";"ZZ";"0.983"
"2023-06-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.044"
"2023-06-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.048"
"2023-06-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.038"
"2023-06-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.012"
"2023-06-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.95"
"2023-06-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.939"
"2023-06-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.931"
"2023-06-26";"J10M0";"A1100";"P1D_L";"ZZ";"0.872"
"2023-06-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.855"
"2023-06-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.878"
"2023-06-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.89"
"2023-06-30";"J10M0";"A1100";"P1D_L";"ZZ";"0.966"
"2023-07-03";"J10M0";"A1100";"P1D_L";"ZZ";"0.896"
"2023-07-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.91"
"2023-07-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.843"
"2023-07-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.932"
"2023-07-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.99"
"2023-07-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.065"
"2023-07-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.063"
"2023-07-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.049"
"2023-07-13";"J10M0";"A1100";"P1D_L";"ZZ";"0.946"
"2023-07-14";"J10M0";"A1100";"P1D_L";"ZZ";"0.941"
"2023-07-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.915"
"2023-07-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.866"
"2023-07-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.842"
"2023-07-20";"J10M0";"A1100";"P1D_L";"ZZ";"0.894"
"2023-07-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.92"
"2023-07-24";"J10M0";"A1100";"P1D_L";"ZZ";"0.881"
"2023-07-25";"J10M0";"A1100";"P1D_L";"ZZ";"0.901"
"2023-07-26";"J10M0";"A1100";"P1D_L";"ZZ";"0.908"
"2023-07-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.935"
"2023-07-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.974"
"2023-07-31";"J10M0";"A1100";"P1D_L";"ZZ";"0.979"
"2023-08-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2023-08-02";"J10M0";"A1100";"P1D_L";"ZZ";"0.998"
"2023-08-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.009"
"2023-08-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.042"
"2023-08-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.02"
"2023-08-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.952"
"2023-08-09";"J10M0";"A1100";"P1D_L";"ZZ";"0.925"
"2023-08-10";"J10M0";"A1100";"P1D_L";"ZZ";"0.971"
"2023-08-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.021"
"2023-08-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.037"
"2023-08-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.064"
"2023-08-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.01"
"2023-08-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.033"
"2023-08-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.004"
"2023-08-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.998"
"2023-08-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.015"
"2023-08-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.973"
"2023-08-24";"J10M0";"A1100";"P1D_L";"ZZ";"0.972"
"2023-08-25";"J10M0";"A1100";"P1D_L";"ZZ";"0.976"
"2023-08-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.981"
"2023-08-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.943"
"2023-08-30";"J10M0";"A1100";"P1D_L";"ZZ";"0.952"
"2023-08-31";"J10M0";"A1100";"P1D_L";"ZZ";"0.952"
"2023-09-01";"J10M0";"A1100";"P1D_L";"ZZ";"0.914"
"2023-09-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.938"
"2023-09-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.951"
"2023-09-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.975"
"2023-09-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.988"
"2023-09-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.009"
"2023-09-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.053"
"2023-09-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.091"
"2023-09-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.088"
"2023-09-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.046"
"2023-09-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.055"
"2023-09-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.076"
"2023-09-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.058"
"2023-09-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.096"
"2023-09-21";"J10M0";"A1100";"P1D_L";"ZZ";"1.035"
"2023-09-22";"J10M0";"A1100";"P1D_L";"ZZ";"1.057"
"2023-09-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.083"
"2023-09-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.038"
"2023-09-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.046"
"2023-09-28";"J10M0";"A1100";"P1D_L";"ZZ";"1.116"
"2023-09-29";"J10M0";"A1100";"P1D_L";"ZZ";"1.087"
"2023-10-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.09"
"2023-10-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.085"
"2023-10-04";"J10M0";"A1100";"P1D_L";"ZZ";"1.15"
"2023-10-05";"J10M0";"A1100";"P1D_L";"ZZ";"1.161"
"2023-10-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.16"
"2023-10-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.124"
"2023-10-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.135"
"2023-10-11";"J10M0";"A1100";"P1D_L";"ZZ";"1.053"
"2023-10-12";"J10M0";"A1100";"P1D_L";"ZZ";"1.049"
"2023-10-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.082"
"2023-10-16";"J10M0";"A1100";"P1D_L";"ZZ";"1.095"
"2023-10-17";"J10M0";"A1100";"P1D_L";"ZZ";"1.096"
"2023-10-18";"J10M0";"A1100";"P1D_L";"ZZ";"1.127"
"2023-10-19";"J10M0";"A1100";"P1D_L";"ZZ";"1.164"
"2023-10-20";"J10M0";"A1100";"P1D_L";"ZZ";"1.158"
"2023-10-23";"J10M0";"A1100";"P1D_L";"ZZ";"1.158"
"2023-10-24";"J10M0";"A1100";"P1D_L";"ZZ";"1.056"
"2023-10-25";"J10M0";"A1100";"P1D_L";"ZZ";"1.069"
"2023-10-26";"J10M0";"A1100";"P1D_L";"ZZ";"1.11"
"2023-10-27";"J10M0";"A1100";"P1D_L";"ZZ";"1.094"
"2023-10-30";"J10M0";"A1100";"P1D_L";"ZZ";"1.046"
"2023-10-31";"J10M0";"A1100";"P1D_L";"ZZ";"1.046"
"2023-11-01";"J10M0";"A1100";"P1D_L";"ZZ";"1.119"
"2023-11-02";"J10M0";"A1100";"P1D_L";"ZZ";"1.047"
"2023-11-03";"J10M0";"A1100";"P1D_L";"ZZ";"1.16"
"2023-11-06";"J10M0";"A1100";"P1D_L";"ZZ";"1.123"
"2023-11-07";"J10M0";"A1100";"P1D_L";"ZZ";"1.154"
"2023-11-08";"J10M0";"A1100";"P1D_L";"ZZ";"1.155"
"2023-11-09";"J10M0";"A1100";"P1D_L";"ZZ";"1.095"
"2023-11-10";"J10M0";"A1100";"P1D_L";"ZZ";"1.15"
"2023-11-13";"J10M0";"A1100";"P1D_L";"ZZ";"1.099"
"2023-11-14";"J10M0";"A1100";"P1D_L";"ZZ";"1.074"
"2023-11-15";"J10M0";"A1100";"P1D_L";"ZZ";"1.002"
"2023-11-16";"J10M0";"A1100";"P1D_L";"ZZ";"0.985"
"2023-11-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.934"
"2023-11-20";"J10M0";"A1100";"P1D_L";"ZZ";"0.955"
"2023-11-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.912"
"2023-11-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.934"
"2023-11-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.922"
"2023-11-24";"J10M0";"A1100";"P1D_L";"ZZ";"0.984"
"2023-11-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.982"
"2023-11-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.911"
"2023-11-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.861"
"2023-11-30";"J10M0";"A1100";"P1D_L";"ZZ";"0.822"
"2023-12-01";"J10M0";"A1100";"P1D_L";"ZZ";"0.796"
"2023-12-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.716"
"2023-12-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.686"
"2023-12-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.687"
"2023-12-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.695"
"2023-12-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.726"
"2023-12-11";"J10M0";"A1100";"P1D_L";"ZZ";"0.743"
"2023-12-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.697"
"2023-12-13";"J10M0";"A1100";"P1D_L";"ZZ";"0.662"
"2023-12-14";"J10M0";"A1100";"P1D_L";"ZZ";"0.589"
"2023-12-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.562"
"2023-12-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.579"
"2023-12-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.606"
"2023-12-20";"J10M0";"A1100";"P1D_L";"ZZ";"0.62"
"2023-12-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.62"
"2023-12-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.652"
"2023-12-25";"J10M0";"A1100";"P1D_L";"ZZ";
"2023-12-26";"J10M0";"A1100";"P1D_L";"ZZ";
"2023-12-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.647"
"2023-12-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.635"
"2023-12-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.656"
"2024-01-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2024-01-02";"J10M0";"A1100";"P1D_L";"ZZ";
"2024-01-03";"J10M0";"A1100";"P1D_L";"ZZ";"0.68"
"2024-01-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.688"
"2024-01-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.825"
"2024-01-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.812"
"2024-01-09";"J10M0";"A1100";"P1D_L";"ZZ";"0.838"
"2024-01-10";"J10M0";"A1100";"P1D_L";"ZZ";"0.801"
"2024-01-11";"J10M0";"A1100";"P1D_L";"ZZ";"0.829"
"2024-01-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.811"
"2024-01-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.841"
"2024-01-16";"J10M0";"A1100";"P1D_L";"ZZ";"0.786"
"2024-01-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.834"
"2024-01-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.883"
"2024-01-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.889"
"2024-01-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.866"
"2024-01-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.892"
"2024-01-24";"J10M0";"A1100";"P1D_L";"ZZ";"0.907"
"2024-01-25";"J10M0";"A1100";"P1D_L";"ZZ";"0.92"
"2024-01-26";"J10M0";"A1100";"P1D_L";"ZZ";"0.867"
"2024-01-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.853"
"2024-01-30";"J10M0";"A1100";"P1D_L";"ZZ";"0.865"
"2024-01-31";"J10M0";"A1100";"P1D_L";"ZZ";"0.83"
"2024-02-01";"J10M0";"A1100";"P1D_L";"ZZ";"0.829"
"2024-02-02";"J10M0";"A1100";"P1D_L";"ZZ";"0.806"
"2024-02-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.866"
"2024-02-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.909"
"2024-02-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.881"
"2024-02-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.895"
"2024-02-09";"J10M0";"A1100";"P1D_L";"ZZ";"0.901"
"2024-02-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.929"
"2024-02-13";"J10M0";"A1100";"P1D_L";"ZZ";"0.89"
"2024-02-14";"J10M0";"A1100";"P1D_L";"ZZ";"0.86"
"2024-02-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.854"
"2024-02-16";"J10M0";"A1100";"P1D_L";"ZZ";"0.874"
"2024-02-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.889"
"2024-02-20";"J10M0";"A1100";"P1D_L";"ZZ";"0.866"
"2024-02-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.83"
"2024-02-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.838"
"2024-02-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.839"
"2024-02-26";"J10M0";"A1100";"P1D_L";"ZZ";"0.789"
"2024-02-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.839"
"2024-02-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.846"
"2024-02-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.828"
"2024-03-01";"J10M0";"A1100";"P1D_L";"ZZ";"0.784"
"2024-03-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.743"
"2024-03-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.727"
"2024-03-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.703"
"2024-03-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.692"
"2024-03-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.683"
"2024-03-11";"J10M0";"A1100";"P1D_L";"ZZ";"0.678"
"2024-03-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.709"
"2024-03-13";"J10M0";"A1100";"P1D_L";"ZZ";"0.724"
"2024-03-14";"J10M0";"A1100";"P1D_L";"ZZ";"0.702"
"2024-03-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.736"
"2024-03-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.764"
"2024-03-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.755"
"2024-03-20";"J10M0";"A1100";"P1D_L";"ZZ";"0.697"
"2024-03-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.679"
"2024-03-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.631"
"2024-03-25";"J10M0";"A1100";"P1D_L";"ZZ";"0.63"
"2024-03-26";"J10M0";"A1100";"P1D_L";"ZZ";"0.644"
"2024-03-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.661"
"2024-03-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.639"
"2024-03-29";"J10M0";"A1100";"P1D_L";"ZZ";
"2024-04-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2024-04-02";"J10M0";"A1100";"P1D_L";"ZZ";"0.683"
"2024-04-03";"J10M0";"A1100";"P1D_L";"ZZ";"0.714"
"2024-04-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.704"
"2024-04-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.699"
"2024-04-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.726"
"2024-04-09";"J10M0";"A1100";"P1D_L";"ZZ";"0.721"
"2024-04-10";"J10M0";"A1100";"P1D_L";"ZZ";"0.671"
"2024-04-11";"J10M0";"A1100";"P1D_L";"ZZ";"0.734"
"2024-04-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.69"
"2024-04-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.704"
"2024-04-16";"J10M0";"A1100";"P1D_L";"ZZ";"0.718"
"2024-04-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.739"
"2024-04-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.688"
"2024-04-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.712"
"2024-04-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.742"
"2024-04-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.705"
"2024-04-24";"J10M0";"A1100";"P1D_L";"ZZ";"0.723"
"2024-04-25";"J10M0";"A1100";"P1D_L";"ZZ";"0.725"
"2024-04-26";"J10M0";"A1100";"P1D_L";"ZZ";"0.73"
"2024-04-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.672"
"2024-04-30";"J10M0";"A1100";"P1D_L";"ZZ";"0.693"
"2024-05-01";"J10M0";"A1100";"P1D_L";"ZZ";
"2024-05-02";"J10M0";"A1100";"P1D_L";"ZZ";"0.707"
"2024-05-03";"J10M0";"A1100";"P1D_L";"ZZ";"0.716"
"2024-05-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.693"
"2024-05-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.685"
"2024-05-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.691"
"2024-05-09";"J10M0";"A1100";"P1D_L";"ZZ";
"2024-05-10";"J10M0";"A1100";"P1D_L";"ZZ";"0.715"
"2024-05-13";"J10M0";"A1100";"P1D_L";"ZZ";"0.75"
"2024-05-14";"J10M0";"A1100";"P1D_L";"ZZ";"0.72"
"2024-05-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.697"
"2024-05-16";"J10M0";"A1100";"P1D_L";"ZZ";"0.68"
"2024-05-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.722"
"2024-05-20";"J10M0";"A1100";"P1D_L";"ZZ";
"2024-05-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.715"
"2024-05-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.744"
"2024-05-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.773"
"2024-05-24";"J10M0";"A1100";"P1D_L";"ZZ";"0.763"
"2024-05-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.775"
"2024-05-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.769"
"2024-05-29";"J10M0";"A1100";"P1D_L";"ZZ";"0.82"
"2024-05-30";"J10M0";"A1100";"P1D_L";"ZZ";"0.848"
"2024-05-31";"J10M0";"A1100";"P1D_L";"ZZ";"0.915"
"2024-06-03";"J10M0";"A1100";"P1D_L";"ZZ";"0.879"
"2024-06-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.851"
"2024-06-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.839"
"2024-06-06";"J10M0";"A1100";"P1D_L";"ZZ";"0.812"
"2024-06-07";"J10M0";"A1100";"P1D_L";"ZZ";"0.818"
"2024-06-10";"J10M0";"A1100";"P1D_L";"ZZ";"0.857"
"2024-06-11";"J10M0";"A1100";"P1D_L";"ZZ";"0.884"
"2024-06-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.854"
"2024-06-13";"J10M0";"A1100";"P1D_L";"ZZ";"0.794"
"2024-06-14";"J10M0";"A1100";"P1D_L";"ZZ";"0.733"
"2024-06-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.702"
"2024-06-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.714"
"2024-06-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.71"
"2024-06-20";"J10M0";"A1100";"P1D_L";"ZZ";"0.667"
"2024-06-21";"J10M0";"A1100";"P1D_L";"ZZ";"0.605"
"2024-06-24";"J10M0";"A1100";"P1D_L";"ZZ";"0.624"
"2024-06-25";"J10M0";"A1100";"P1D_L";"ZZ";"0.592"
"2024-06-26";"J10M0";"A1100";"P1D_L";"ZZ";"0.578"
"2024-06-27";"J10M0";"A1100";"P1D_L";"ZZ";"0.589"
"2024-06-28";"J10M0";"A1100";"P1D_L";"ZZ";"0.559"
"2024-07-01";"J10M0";"A1100";"P1D_L";"ZZ";"0.591"
"2024-07-02";"J10M0";"A1100";"P1D_L";"ZZ";"0.649"
"2024-07-03";"J10M0";"A1100";"P1D_L";"ZZ";"0.692"
"2024-07-04";"J10M0";"A1100";"P1D_L";"ZZ";"0.654"
"2024-07-05";"J10M0";"A1100";"P1D_L";"ZZ";"0.665"
"2024-07-08";"J10M0";"A1100";"P1D_L";"ZZ";"0.646"
"2024-07-09";"J10M0";"A1100";"P1D_L";"ZZ";"0.619"
"2024-07-10";"J10M0";"A1100";"P1D_L";"ZZ";"0.618"
"2024-07-11";"J10M0";"A1100";"P1D_L";"ZZ";"0.631"
"2024-07-12";"J10M0";"A1100";"P1D_L";"ZZ";"0.6"
"2024-07-15";"J10M0";"A1100";"P1D_L";"ZZ";"0.578"
"2024-07-16";"J10M0";"A1100";"P1D_L";"ZZ";"0.559"
"2024-07-17";"J10M0";"A1100";"P1D_L";"ZZ";"0.54"
"2024-07-18";"J10M0";"A1100";"P1D_L";"ZZ";"0.551"
"2024-07-19";"J10M0";"A1100";"P1D_L";"ZZ";"0.555"
"2024-07-22";"J10M0";"A1100";"P1D_L";"ZZ";"0.576"
"2024-07-23";"J10M0";"A1100";"P1D_L";"ZZ";"0.552"
