"CubeId";"SNB1A@SNB.NSS.KZS.EID"
"PublishingDate";"2026-08-21 09:55"

"Date";"LAUFZEIT";"ZEITPUNKT";"frequency";"AGGREGATIONSMETHODE";"Value"
"2022-02-07";"J02M0";"A1100";"P1D_L";"ZZ";"-0.301"
"2022-02-08";"J02M0";"A1100";"P1D_L";"ZZ";"-0.307"
"2022-02-09";"J02M0";"A1100";"P1D_L";"ZZ";"-0.389"
"2022-02-10";"J02M0";"A1100";"P1D_L";"ZZ";"-0.375"
"2022-02-11";"J02M0";"A1100";"P1D_L";"ZZ";"-0.312"
"2022-02-14";"J02M0";"A1100";"P1D_L";"ZZ";"-0.34"
"2022-02-15";"J02M0";"A1100";"P1D_L";"ZZ";"-0.313"
"2022-02-16";"J02M0";"A1100";"P1D_L";"ZZ";"-0.373"
"2022-02-17";"J02M0";"A1100";"P1D_L";"ZZ";"-0.405"
"2022-02-18";"J02M0";"A1100";"P1D_L";"ZZ";"-0.422"
"2022-02-21";"J02M0";"A1100";"P1D_L";"ZZ";"-0.466"
"2022-02-22";"J02M0";"A1100";"P1D_L";"ZZ";"-0.459"
"2022-02-23";"J02M0";"A1100";"P1D_L";"ZZ";"-0.413"
"2022-02-24";"J02M0";"A1100";"P1D_L";"ZZ";"-0.439"
"2022-02-25";"J02M0";"A1100";"P1D_L";"ZZ";"-0.418"
"2022-02-28";"J02M0";"A1100";"P1D_L";"ZZ";"-0.449"
"2022-03-01";"J02M0";"A1100";"P1D_L";"ZZ";"-0.517"
"2022-03-02";"J02M0";"A1100";"P1D_L";"ZZ";"-0.566"
"2022-03-03";"J02M0";"A1100";"P1D_L";"ZZ";"-0.502"
"2022-03-04";"J02M0";"A1100";"P1D_L";"ZZ";"-0.514"
"2022-03-07";"J02M0";"A1100";"P1D_L";"ZZ";"-0.567"
"2022-03-08";"J02M0";"A1100";"P1D_L";"ZZ";"-0.534"
"2022-03-09";"J02M0";"A1100";"P1D_L";"ZZ";"-0.524"
"2022-03-10";"J02M0";"A1100";"P1D_L";"ZZ";"-0.494"
"2022-03-11";"J02M0";"A1100";"P1D_L";"ZZ";"-0.424"
"2022-03-14";"J02M0";"A1100";"P1D_L";"ZZ";"-0.388"
"2022-03-15";"J02M0";"A1100";"P1D_L";"ZZ";"-0.391"
"2022-03-16";"J02M0";"A1100";"P1D_L";"ZZ";"-0.403"
"2022-03-17";"J02M0";"A1100";"P1D_L";"ZZ";"-0.379"
"2022-03-18";"J02M0";"A1100";"P1D_L";"ZZ";"-0.415"
"2022-03-21";"J02M0";"A1100";"P1D_L";"ZZ";"-0.417"
"2022-03-22";"J02M0";"A1100";"P1D_L";"ZZ";"-0.365"
"2022-03-23";"J02M0";"A1100";"P1D_L";"ZZ";"-0.385"
"2022-03-24";"J02M0";"A1100";"P1D_L";"ZZ";"-0.369"
"2022-03-25";"J02M0";"A1100";"P1D_L";"ZZ";"-0.338"
"2022-03-28";"J02M0";"A1100";"P1D_L";"ZZ";"-0.248"
"2022-03-29";"J02M0";"A1100";"P1D_L";"ZZ";"-0.245"
"2022-03-30";"J02M0";"A1100";"P1D_L";"ZZ";"-0.187"
"2022-03-31";"J02M0";"A1100";"P1D_L";"ZZ";"-0.204"
"2022-04-01";"J02M0";"A1100";"P1D_L";"ZZ";"-0.218"
"2022-04-04";"J02M0";"A1100";"P1D_L";"ZZ";"-0.268"
"2022-04-05";"J02M0";"A1100";"P1D_L";"ZZ";"-0.245"
"2022-04-06";"J02M0";"A1100";"P1D_L";"ZZ";"-0.206"
"2022-04-07";"J02M0";"A1100";"P1D_L";"ZZ";"-0.223"
"2022-04-08";"J02M0";"A1100";"P1D_L";"ZZ";"-0.195"
"2022-04-11";"J02M0";"A1100";"P1D_L";"ZZ";"-0.151"
"2022-04-12";"J02M0";"A1100";"P1D_L";"ZZ";"-0.085"
"2022-04-13";"J02M0";"A1100";"P1D_L";"ZZ";"-0.098"
"2022-04-14";"J02M0";"A1100";"P1D_L";"ZZ";"-0.168"
"2022-04-15";"J02M0";"A1100";"P1D_L";"ZZ";
"2022-04-18";"J02M0";"A1100";"P1D_L";"ZZ";
"2022-04-19";"J02M0";"A1100";"P1D_L";"ZZ";"-0.172"
"2022-04-20";"J02M0";"A1100";"P1D_L";"ZZ";"-0.202"
"2022-04-21";"J02M0";"A1100";"P1D_L";"ZZ";"-0.144"
"2022-04-22";"J02M0";"A1100";"P1D_L";"ZZ";"-0.105"
"2022-04-25";"J02M0";"A1100";"P1D_L";"ZZ";"-0.117"
"2022-04-26";"J02M0";"A1100";"P1D_L";"ZZ";"-0.144"
"2022-04-27";"J02M0";"A1100";"P1D_L";"ZZ";"-0.157"
"2022-04-28";"J02M0";"A1100";"P1D_L";"ZZ";"-0.166"
"2022-04-29";"J02M0";"A1100";"P1D_L";"ZZ";"-0.091"
"2022-05-02";"J02M0";"A1100";"P1D_L";"ZZ";"-0.122"
"2022-05-03";"J02M0";"A1100";"P1D_L";"ZZ";"-0.107"
"2022-05-04";"J02M0";"A1100";"P1D_L";"ZZ";"-0.069"
"2022-05-05";"J02M0";"A1100";"P1D_L";"ZZ";"-0.101"
"2022-05-06";"J02M0";"A1100";"P1D_L";"ZZ";"-0.075"
"2022-05-09";"J02M0";"A1100";"P1D_L";"ZZ";"-0.085"
"2022-05-10";"J02M0";"A1100";"P1D_L";"ZZ";"-0.137"
"2022-05-11";"J02M0";"A1100";"P1D_L";"ZZ";"-0.19"
"2022-05-12";"J02M0";"A1100";"P1D_L";"ZZ";"-0.277"
"2022-05-13";"J02M0";"A1100";"P1D_L";"ZZ";"-0.315"
"2022-05-16";"J02M0";"A1100";"P1D_L";"ZZ";"-0.245"
"2022-05-17";"J02M0";"A1100";"P1D_L";"ZZ";"-0.216"
"2022-05-18";"J02M0";"A1100";"P1D_L";"ZZ";"-0.199"
"2022-05-19";"J02M0";"A1100";"P1D_L";"ZZ";"-0.223"
"2022-05-20";"J02M0";"A1100";"P1D_L";"ZZ";"-0.153"
"2022-05-23";"J02M0";"A1100";"P1D_L";"ZZ";"-0.248"
"2022-05-24";"J02M0";"A1100";"P1D_L";"ZZ";"-0.214"
"2022-05-25";"J02M0";"A1100";"P1D_L";"ZZ";"-0.239"
"2022-05-26";"J02M0";"A1100";"P1D_L";"ZZ";
"2022-05-27";"J02M0";"A1100";"P1D_L";"ZZ";"-0.191"
"2022-05-30";"J02M0";"A1100";"P1D_L";"ZZ";"-0.159"
"2022-05-31";"J02M0";"A1100";"P1D_L";"ZZ";"-0.128"
"2022-06-01";"J02M0";"A1100";"P1D_L";"ZZ";"-0.038"
"2022-06-02";"J02M0";"A1100";"P1D_L";"ZZ";"0.042"
"2022-06-03";"J02M0";"A1100";"P1D_L";"ZZ";"0.088"
"2022-06-06";"J02M0";"A1100";"P1D_L";"ZZ";
"2022-06-07";"J02M0";"A1100";"P1D_L";"ZZ";"0.096"
"2022-06-08";"J02M0";"A1100";"P1D_L";"ZZ";"0.111"
"2022-06-09";"J02M0";"A1100";"P1D_L";"ZZ";"0.004"
"2022-06-10";"J02M0";"A1100";"P1D_L";"ZZ";"0.184"
"2022-06-13";"J02M0";"A1100";"P1D_L";"ZZ";"0.319"
"2022-06-14";"J02M0";"A1100";"P1D_L";"ZZ";"0.46"
"2022-06-15";"J02M0";"A1100";"P1D_L";"ZZ";"0.465"
"2022-06-16";"J02M0";"A1100";"P1D_L";"ZZ";"0.432"
"2022-06-17";"J02M0";"A1100";"P1D_L";"ZZ";"0.45"
"2022-06-20";"J02M0";"A1100";"P1D_L";"ZZ";"0.406"
"2022-06-21";"J02M0";"A1100";"P1D_L";"ZZ";"0.478"
"2022-06-22";"J02M0";"A1100";"P1D_L";"ZZ";"0.424"
"2022-06-23";"J02M0";"A1100";"P1D_L";"ZZ";"0.237"
"2022-06-24";"J02M0";"A1100";"P1D_L";"ZZ";"0.172"
"2022-06-27";"J02M0";"A1100";"P1D_L";"ZZ";"0.204"
"2022-06-28";"J02M0";"A1100";"P1D_L";"ZZ";"0.328"
"2022-06-29";"J02M0";"A1100";"P1D_L";"ZZ";"0.223"
"2022-06-30";"J02M0";"A1100";"P1D_L";"ZZ";"0.104"
"2022-07-01";"J02M0";"A1100";"P1D_L";"ZZ";"-0.017"
"2022-07-04";"J02M0";"A1100";"P1D_L";"ZZ";"-0.109"
"2022-07-05";"J02M0";"A1100";"P1D_L";"ZZ";"-0.088"
"2022-07-06";"J02M0";"A1100";"P1D_L";"ZZ";"-0.165"
"2022-07-07";"J02M0";"A1100";"P1D_L";"ZZ";"-0.094"
"2022-07-08";"J02M0";"A1100";"P1D_L";"ZZ";"-0.068"
"2022-07-11";"J02M0";"A1100";"P1D_L";"ZZ";"-0.113"
"2022-07-12";"J02M0";"A1100";"P1D_L";"ZZ";"-0.182"
"2022-07-13";"J02M0";"A1100";"P1D_L";"ZZ";"-0.193"
"2022-07-14";"J02M0";"A1100";"P1D_L";"ZZ";"0.03"
"2022-07-15";"J02M0";"A1100";"P1D_L";"ZZ";"-0.039"
"2022-07-18";"J02M0";"A1100";"P1D_L";"ZZ";"0.009"
"2022-07-19";"J02M0";"A1100";"P1D_L";"ZZ";"0.091"
"2022-07-20";"J02M0";"A1100";"P1D_L";"ZZ";"0.107"
"2022-07-21";"J02M0";"A1100";"P1D_L";"ZZ";"0.165"
"2022-07-22";"J02M0";"A1100";"P1D_L";"ZZ";"0.045"
"2022-07-25";"J02M0";"A1100";"P1D_L";"ZZ";"-0.038"
"2022-07-26";"J02M0";"A1100";"P1D_L";"ZZ";"-0.045"
"2022-07-27";"J02M0";"A1100";"P1D_L";"ZZ";"-0.063"
"2022-07-28";"J02M0";"A1100";"P1D_L";"ZZ";"-0.054"
"2022-07-29";"J02M0";"A1100";"P1D_L";"ZZ";"-0.04"
"2022-08-01";"J02M0";"A1100";"P1D_L";"ZZ";
"2022-08-02";"J02M0";"A1100";"P1D_L";"ZZ";"-0.111"
"2022-08-03";"J02M0";"A1100";"P1D_L";"ZZ";"0.047"
"2022-08-04";"J02M0";"A1100";"P1D_L";"ZZ";"0.074"
"2022-08-05";"J02M0";"A1100";"P1D_L";"ZZ";"0.039"
"2022-08-08";"J02M0";"A1100";"P1D_L";"ZZ";"0.044"
"2022-08-09";"J02M0";"A1100";"P1D_L";"ZZ";"0.049"
"2022-08-10";"J02M0";"A1100";"P1D_L";"ZZ";"0.084"
"2022-08-11";"J02M0";"A1100";"P1D_L";"ZZ";"0.064"
"2022-08-12";"J02M0";"A1100";"P1D_L";"ZZ";"0.084"
"2022-08-15";"J02M0";"A1100";"P1D_L";"ZZ";"0.075"
"2022-08-16";"J02M0";"A1100";"P1D_L";"ZZ";"0.057"
"2022-08-17";"J02M0";"A1100";"P1D_L";"ZZ";"0.139"
"2022-08-18";"J02M0";"A1100";"P1D_L";"ZZ";"0.224"
"2022-08-19";"J02M0";"A1100";"P1D_L";"ZZ";"0.268"
"2022-08-22";"J02M0";"A1100";"P1D_L";"ZZ";"0.266"
"2022-08-23";"J02M0";"A1100";"P1D_L";"ZZ";"0.391"
"2022-08-24";"J02M0";"A1100";"P1D_L";"ZZ";"0.377"
"2022-08-25";"J02M0";"A1100";"P1D_L";"ZZ";"0.392"
"2022-08-26";"J02M0";"A1100";"P1D_L";"ZZ";"0.422"
"2022-08-29";"J02M0";"A1100";"P1D_L";"ZZ";"0.569"
"2022-08-30";"J02M0";"A1100";"P1D_L";"ZZ";"0.497"
"2022-08-31";"J02M0";"A1100";"P1D_L";"ZZ";"0.557"
"2022-09-01";"J02M0";"A1100";"P1D_L";"ZZ";"0.62"
"2022-09-02";"J02M0";"A1100";"P1D_L";"ZZ";"0.585"
"2022-09-05";"J02M0";"A1100";"P1D_L";"ZZ";"0.597"
"2022-09-06";"J02M0";"A1100";"P1D_L";"ZZ";"0.601"
"2022-09-07";"J02M0";"A1100";"P1D_L";"ZZ";"0.573"
"2022-09-08";"J02M0";"A1100";"P1D_L";"ZZ";"0.553"
"2022-09-09";"J02M0";"A1100";"P1D_L";"ZZ";"0.746"
"2022-09-12";"J02M0";"A1100";"P1D_L";"ZZ";"0.732"
"2022-09-13";"J02M0";"A1100";"P1D_L";"ZZ";"0.777"
"2022-09-14";"J02M0";"A1100";"P1D_L";"ZZ";"0.888"
"2022-09-15";"J02M0";"A1100";"P1D_L";"ZZ";"0.909"
"2022-09-16";"J02M0";"A1100";"P1D_L";"ZZ";"0.942"
"2022-09-19";"J02M0";"A1100";"P1D_L";"ZZ";"0.882"
"2022-09-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.002"
"2022-09-21";"J02M0";"A1100";"P1D_L";"ZZ";"0.967"
"2022-09-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.022"
"2022-09-23";"J02M0";"A1100";"P1D_L";"ZZ";"0.905"
"2022-09-26";"J02M0";"A1100";"P1D_L";"ZZ";"0.95"
"2022-09-27";"J02M0";"A1100";"P1D_L";"ZZ";"0.897"
"2022-09-28";"J02M0";"A1100";"P1D_L";"ZZ";"0.853"
"2022-09-29";"J02M0";"A1100";"P1D_L";"ZZ";"0.695"
"2022-09-30";"J02M0";"A1100";"P1D_L";"ZZ";"0.629"
"2022-10-03";"J02M0";"A1100";"P1D_L";"ZZ";"0.634"
"2022-10-04";"J02M0";"A1100";"P1D_L";"ZZ";"0.368"
"2022-10-05";"J02M0";"A1100";"P1D_L";"ZZ";"0.432"
"2022-10-06";"J02M0";"A1100";"P1D_L";"ZZ";"0.549"
"2022-10-07";"J02M0";"A1100";"P1D_L";"ZZ";"0.596"
"2022-10-10";"J02M0";"A1100";"P1D_L";"ZZ";"0.602"
"2022-10-11";"J02M0";"A1100";"P1D_L";"ZZ";"0.674"
"2022-10-12";"J02M0";"A1100";"P1D_L";"ZZ";"0.676"
"2022-10-13";"J02M0";"A1100";"P1D_L";"ZZ";"0.547"
"2022-10-14";"J02M0";"A1100";"P1D_L";"ZZ";"0.534"
"2022-10-17";"J02M0";"A1100";"P1D_L";"ZZ";"0.528"
"2022-10-18";"J02M0";"A1100";"P1D_L";"ZZ";"0.514"
"2022-10-19";"J02M0";"A1100";"P1D_L";"ZZ";"0.556"
"2022-10-20";"J02M0";"A1100";"P1D_L";"ZZ";"0.65"
"2022-10-21";"J02M0";"A1100";"P1D_L";"ZZ";"0.641"
"2022-10-24";"J02M0";"A1100";"P1D_L";"ZZ";"0.54"
"2022-10-25";"J02M0";"A1100";"P1D_L";"ZZ";"0.543"
"2022-10-26";"J02M0";"A1100";"P1D_L";"ZZ";"0.518"
"2022-10-27";"J02M0";"A1100";"P1D_L";"ZZ";"0.586"
"2022-10-28";"J02M0";"A1100";"P1D_L";"ZZ";"0.463"
"2022-10-31";"J02M0";"A1100";"P1D_L";"ZZ";"0.533"
"2022-11-01";"J02M0";"A1100";"P1D_L";"ZZ";"0.525"
"2022-11-02";"J02M0";"A1100";"P1D_L";"ZZ";"0.54"
"2022-11-03";"J02M0";"A1100";"P1D_L";"ZZ";"0.571"
"2022-11-04";"J02M0";"A1100";"P1D_L";"ZZ";"0.544"
"2022-11-07";"J02M0";"A1100";"P1D_L";"ZZ";"0.559"
"2022-11-08";"J02M0";"A1100";"P1D_L";"ZZ";"0.528"
"2022-11-09";"J02M0";"A1100";"P1D_L";"ZZ";"0.559"
"2022-11-10";"J02M0";"A1100";"P1D_L";"ZZ";"0.597"
"2022-11-11";"J02M0";"A1100";"P1D_L";"ZZ";"0.591"
"2022-11-14";"J02M0";"A1100";"P1D_L";"ZZ";"0.693"
"2022-11-15";"J02M0";"A1100";"P1D_L";"ZZ";"0.782"
"2022-11-16";"J02M0";"A1100";"P1D_L";"ZZ";"0.744"
"2022-11-17";"J02M0";"A1100";"P1D_L";"ZZ";"0.76"
"2022-11-18";"J02M0";"A1100";"P1D_L";"ZZ";"0.758"
"2022-11-21";"J02M0";"A1100";"P1D_L";"ZZ";"0.776"
"2022-11-22";"J02M0";"A1100";"P1D_L";"ZZ";"0.762"
"2022-11-23";"J02M0";"A1100";"P1D_L";"ZZ";"0.765"
"2022-11-24";"J02M0";"A1100";"P1D_L";"ZZ";"0.762"
"2022-11-25";"J02M0";"A1100";"P1D_L";"ZZ";"0.847"
"2022-11-28";"J02M0";"A1100";"P1D_L";"ZZ";"0.878"
"2022-11-29";"J02M0";"A1100";"P1D_L";"ZZ";"0.841"
"2022-11-30";"J02M0";"A1100";"P1D_L";"ZZ";"0.892"
"2022-12-01";"J02M0";"A1100";"P1D_L";"ZZ";"0.848"
"2022-12-02";"J02M0";"A1100";"P1D_L";"ZZ";"0.827"
"2022-12-05";"J02M0";"A1100";"P1D_L";"ZZ";"0.868"
"2022-12-06";"J02M0";"A1100";"P1D_L";"ZZ";"0.847"
"2022-12-07";"J02M0";"A1100";"P1D_L";"ZZ";"0.863"
"2022-12-08";"J02M0";"A1100";"P1D_L";"ZZ";"0.887"
"2022-12-09";"J02M0";"A1100";"P1D_L";"ZZ";"0.889"
"2022-12-12";"J02M0";"A1100";"P1D_L";"ZZ";"0.886"
"2022-12-13";"J02M0";"A1100";"P1D_L";"ZZ";"0.963"
"2022-12-14";"J02M0";"A1100";"P1D_L";"ZZ";"0.902"
"2022-12-15";"J02M0";"A1100";"P1D_L";"ZZ";"0.935"
"2022-12-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.025"
"2022-12-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.009"
"2022-12-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.042"
"2022-12-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.116"
"2022-12-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.202"
"2022-12-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.235"
"2022-12-26";"J02M0";"A1100";"P1D_L";"ZZ";
"2022-12-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.285"
"2022-12-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.314"
"2022-12-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.215"
"2022-12-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.245"
"2023-01-02";"J02M0";"A1100";"P1D_L";"ZZ";
"2023-01-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.197"
"2023-01-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.094"
"2023-01-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.184"
"2023-01-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.209"
"2023-01-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.154"
"2023-01-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.149"
"2023-01-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.094"
"2023-01-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.038"
"2023-01-13";"J02M0";"A1100";"P1D_L";"ZZ";"0.957"
"2023-01-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.022"
"2023-01-17";"J02M0";"A1100";"P1D_L";"ZZ";"1.008"
"2023-01-18";"J02M0";"A1100";"P1D_L";"ZZ";"0.958"
"2023-01-19";"J02M0";"A1100";"P1D_L";"ZZ";"0.94"
"2023-01-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.001"
"2023-01-23";"J02M0";"A1100";"P1D_L";"ZZ";"0.998"
"2023-01-24";"J02M0";"A1100";"P1D_L";"ZZ";"1.007"
"2023-01-25";"J02M0";"A1100";"P1D_L";"ZZ";"0.952"
"2023-01-26";"J02M0";"A1100";"P1D_L";"ZZ";"0.978"
"2023-01-27";"J02M0";"A1100";"P1D_L";"ZZ";"0.995"
"2023-01-30";"J02M0";"A1100";"P1D_L";"ZZ";"1.025"
"2023-01-31";"J02M0";"A1100";"P1D_L";"ZZ";"0.996"
"2023-02-01";"J02M0";"A1100";"P1D_L";"ZZ";"0.992"
"2023-02-02";"J02M0";"A1100";"P1D_L";"ZZ";"1"
"2023-02-03";"J02M0";"A1100";"P1D_L";"ZZ";"0.959"
"2023-02-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.033"
"2023-02-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.099"
"2023-02-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.078"
"2023-02-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.046"
"2023-02-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.083"
"2023-02-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.1"
"2023-02-14";"J02M0";"A1100";"P1D_L";"ZZ";"1.1"
"2023-02-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.107"
"2023-02-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.098"
"2023-02-17";"J02M0";"A1100";"P1D_L";"ZZ";"1.177"
"2023-02-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.152"
"2023-02-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.236"
"2023-02-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.185"
"2023-02-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.142"
"2023-02-24";"J02M0";"A1100";"P1D_L";"ZZ";"1.24"
"2023-02-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.183"
"2023-02-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.245"
"2023-03-01";"J02M0";"A1100";"P1D_L";"ZZ";"1.275"
"2023-03-02";"J02M0";"A1100";"P1D_L";"ZZ";"1.332"
"2023-03-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.375"
"2023-03-06";"J02M0";"A1100";"P1D_L";"ZZ";"1.433"
"2023-03-07";"J02M0";"A1100";"P1D_L";"ZZ";"1.572"
"2023-03-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.638"
"2023-03-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.532"
"2023-03-10";"J02M0";"A1100";"P1D_L";"ZZ";"1.475"
"2023-03-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.176"
"2023-03-14";"J02M0";"A1100";"P1D_L";"ZZ";"0.98"
"2023-03-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.06"
"2023-03-16";"J02M0";"A1100";"P1D_L";"ZZ";"0.817"
"2023-03-17";"J02M0";"A1100";"P1D_L";"ZZ";"0.666"
"2023-03-20";"J02M0";"A1100";"P1D_L";"ZZ";"0.511"
"2023-03-21";"J02M0";"A1100";"P1D_L";"ZZ";"0.858"
"2023-03-22";"J02M0";"A1100";"P1D_L";"ZZ";"0.943"
"2023-03-23";"J02M0";"A1100";"P1D_L";"ZZ";"0.963"
"2023-03-24";"J02M0";"A1100";"P1D_L";"ZZ";"0.901"
"2023-03-27";"J02M0";"A1100";"P1D_L";"ZZ";"0.844"
"2023-03-28";"J02M0";"A1100";"P1D_L";"ZZ";"0.944"
"2023-03-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.059"
"2023-03-30";"J02M0";"A1100";"P1D_L";"ZZ";"0.979"
"2023-03-31";"J02M0";"A1100";"P1D_L";"ZZ";"1.059"
"2023-04-03";"J02M0";"A1100";"P1D_L";"ZZ";"1.099"
"2023-04-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.107"
"2023-04-05";"J02M0";"A1100";"P1D_L";"ZZ";"1.092"
"2023-04-06";"J02M0";"A1100";"P1D_L";"ZZ";"0.972"
"2023-04-07";"J02M0";"A1100";"P1D_L";"ZZ";
"2023-04-10";"J02M0";"A1100";"P1D_L";"ZZ";
"2023-04-11";"J02M0";"A1100";"P1D_L";"ZZ";"1.006"
"2023-04-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.103"
"2023-04-13";"J02M0";"A1100";"P1D_L";"ZZ";"0.953"
"2023-04-14";"J02M0";"A1100";"P1D_L";"ZZ";"0.973"
"2023-04-17";"J02M0";"A1100";"P1D_L";"ZZ";"0.966"
"2023-04-18";"J02M0";"A1100";"P1D_L";"ZZ";"1.047"
"2023-04-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.02"
"2023-04-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.011"
"2023-04-21";"J02M0";"A1100";"P1D_L";"ZZ";"0.981"
"2023-04-24";"J02M0";"A1100";"P1D_L";"ZZ";"0.973"
"2023-04-25";"J02M0";"A1100";"P1D_L";"ZZ";"1.007"
"2023-04-26";"J02M0";"A1100";"P1D_L";"ZZ";"0.925"
"2023-04-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.004"
"2023-04-28";"J02M0";"A1100";"P1D_L";"ZZ";"0.975"
"2023-05-01";"J02M0";"A1100";"P1D_L";"ZZ";
"2023-05-02";"J02M0";"A1100";"P1D_L";"ZZ";"0.96"
"2023-05-03";"J02M0";"A1100";"P1D_L";"ZZ";"0.944"
"2023-05-04";"J02M0";"A1100";"P1D_L";"ZZ";"1.004"
"2023-05-05";"J02M0";"A1100";"P1D_L";"ZZ";"0.913"
"2023-05-08";"J02M0";"A1100";"P1D_L";"ZZ";"1.009"
"2023-05-09";"J02M0";"A1100";"P1D_L";"ZZ";"0.918"
"2023-05-10";"J02M0";"A1100";"P1D_L";"ZZ";"0.936"
"2023-05-11";"J02M0";"A1100";"P1D_L";"ZZ";"0.849"
"2023-05-12";"J02M0";"A1100";"P1D_L";"ZZ";"0.895"
"2023-05-15";"J02M0";"A1100";"P1D_L";"ZZ";"0.863"
"2023-05-16";"J02M0";"A1100";"P1D_L";"ZZ";"0.868"
"2023-05-17";"J02M0";"A1100";"P1D_L";"ZZ";"0.843"
"2023-05-18";"J02M0";"A1100";"P1D_L";"ZZ";
"2023-05-19";"J02M0";"A1100";"P1D_L";"ZZ";"0.894"
"2023-05-22";"J02M0";"A1100";"P1D_L";"ZZ";"0.875"
"2023-05-23";"J02M0";"A1100";"P1D_L";"ZZ";"0.943"
"2023-05-24";"J02M0";"A1100";"P1D_L";"ZZ";"0.955"
"2023-05-25";"J02M0";"A1100";"P1D_L";"ZZ";"0.955"
"2023-05-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.013"
"2023-05-29";"J02M0";"A1100";"P1D_L";"ZZ";
"2023-05-30";"J02M0";"A1100";"P1D_L";"ZZ";"0.952"
"2023-05-31";"J02M0";"A1100";"P1D_L";"ZZ";"0.892"
"2023-06-01";"J02M0";"A1100";"P1D_L";"ZZ";"0.912"
"2023-06-02";"J02M0";"A1100";"P1D_L";"ZZ";"0.873"
"2023-06-05";"J02M0";"A1100";"P1D_L";"ZZ";"0.954"
"2023-06-06";"J02M0";"A1100";"P1D_L";"ZZ";"0.938"
"2023-06-07";"J02M0";"A1100";"P1D_L";"ZZ";"0.96"
"2023-06-08";"J02M0";"A1100";"P1D_L";"ZZ";"0.961"
"2023-06-09";"J02M0";"A1100";"P1D_L";"ZZ";"1.046"
"2023-06-12";"J02M0";"A1100";"P1D_L";"ZZ";"1.079"
"2023-06-13";"J02M0";"A1100";"P1D_L";"ZZ";"1.063"
"2023-06-14";"J02M0";"A1100";"P1D_L";"ZZ";"1.18"
"2023-06-15";"J02M0";"A1100";"P1D_L";"ZZ";"1.213"
"2023-06-16";"J02M0";"A1100";"P1D_L";"ZZ";"1.29"
"2023-06-19";"J02M0";"A1100";"P1D_L";"ZZ";"1.286"
"2023-06-20";"J02M0";"A1100";"P1D_L";"ZZ";"1.274"
"2023-06-21";"J02M0";"A1100";"P1D_L";"ZZ";"1.263"
"2023-06-22";"J02M0";"A1100";"P1D_L";"ZZ";"1.198"
"2023-06-23";"J02M0";"A1100";"P1D_L";"ZZ";"1.168"
"2023-06-26";"J02M0";"A1100";"P1D_L";"ZZ";"1.124"
"2023-06-27";"J02M0";"A1100";"P1D_L";"ZZ";"1.142"
"2023-06-28";"J02M0";"A1100";"P1D_L";"ZZ";"1.216"
"2023-06-29";"J02M0";"A1100";"P1D_L";"ZZ";"1.229"
